2025-11-27 18:08:51.628 | DEBUG    | orchestrator_shared:register_all_models:108 - MODEL_REGISTRY: preskakujem sha256-5041ba4278429fe475782b889471b5ff065a6cce5c3a539bd61d1e457f1961de.distilled (nepodprta končnica)
2025-11-27 18:08:51.628 | DEBUG    | orchestrator_shared:register_all_models:108 - MODEL_REGISTRY: preskakujem sha256-5218f9a2a8256d7a3ded27e1a6cbfcfb03ecece4d77bf275b9b45e9ce5b455a5.distilled (nepodprta končnica)
2025-11-27 18:08:51.628 | DEBUG    | orchestrator_shared:register_all_models:108 - MODEL_REGISTRY: preskakujem sha256-6417c9099d314f42893e486bb3d6348a3f39545faaa8f699a6b3cc75226c9f48.distilled (nepodprta končnica)
2025-11-27 18:08:51.628 | CRITICAL | kameleon:orchestrator_bootstrap:2049 - ❌ Ni naloženih modelov – preklapljam v SAFE_MODE.
2025-11-27 18:09:11.134 | INFO     | model_watchdog:quarantine_model:78 - WATCHDOG: deepseek-r1-70b.model OK
2025-11-27 18:09:11.134 | INFO     | model_watchdog:verify_all_models:85 - WATCHDOG: preverjanje zaključeno.
2025-11-27 18:09:11.134 | WARNING  | model_autofetch:autofetch_if_needed:77 - AUTOFETCH: napaka pri /media/4tb/Kameleon/cell/models/base/dolphin3-8b.docker: Invalid URL '/media/4tb/Kameleon/cell/models/base/dolphin3-8b.docker': No scheme supplied. Perhaps you meant https:///media/4tb/Kameleon/cell/models/base/dolphin3-8b.docker?
2025-11-27 18:09:11.135 | WARNING  | model_autofetch:autofetch_if_needed:77 - AUTOFETCH: napaka pri /media/4tb/Kameleon/cell/models/base/dolphin-llama3-70b.docker: Invalid URL '/media/4tb/Kameleon/cell/models/base/dolphin-llama3-70b.docker': No scheme supplied. Perhaps you meant https:///media/4tb/Kameleon/cell/models/base/dolphin-llama3-70b.docker?
2025-11-27 18:09:11.135 | WARNING  | model_autofetch:autofetch_if_needed:77 - AUTOFETCH: napaka pri /media/4tb/Kameleon/cell/models/base/dolphin-mistral-7b.docker: Invalid URL '/media/4tb/Kameleon/cell/models/base/dolphin-mistral-7b.docker': No scheme supplied. Perhaps you meant https:///media/4tb/Kameleon/cell/models/base/dolphin-mistral-7b.docker?
2025-11-27 18:09:11.135 | WARNING  | model_autofetch:autofetch_if_needed:77 - AUTOFETCH: napaka pri /media/4tb/Kameleon/cell/models/base/dolphin-mixtral-8x7b.docker: Invalid URL '/media/4tb/Kameleon/cell/models/base/dolphin-mixtral-8x7b.docker': No scheme supplied. Perhaps you meant https:///media/4tb/Kameleon/cell/models/base/dolphin-mixtral-8x7b.docker?
2025-11-27 18:09:11.135 | WARNING  | model_autofetch:autofetch_if_needed:77 - AUTOFETCH: napaka pri /media/4tb/Kameleon/cell/models/base/dolphin-phi-2.7b.docker: Invalid URL '/media/4tb/Kameleon/cell/models/base/dolphin-phi-2.7b.docker': No scheme supplied. Perhaps you meant https:///media/4tb/Kameleon/cell/models/base/dolphin-phi-2.7b.docker?
2025-11-27 18:09:11.135 | WARNING  | model_autofetch:autofetch_if_needed:77 - AUTOFETCH: napaka pri /media/4tb/Kameleon/cell/models/base/everythinglm-13b.docker: Invalid URL '/media/4tb/Kameleon/cell/models/base/everythinglm-13b.docker': No scheme supplied. Perhaps you meant https:///media/4tb/Kameleon/cell/models/base/everythinglm-13b.docker?
2025-11-27 18:09:11.135 | WARNING  | model_autofetch:autofetch_if_needed:77 - AUTOFETCH: napaka pri /media/4tb/Kameleon/cell/models/base/llama2-uncensored-70b.docker: Invalid URL '/media/4tb/Kameleon/cell/models/base/llama2-uncensored-70b.docker': No scheme supplied. Perhaps you meant https:///media/4tb/Kameleon/cell/models/base/llama2-uncensored-70b.docker?
2025-11-27 18:09:11.135 | WARNING  | model_autofetch:autofetch_if_needed:77 - AUTOFETCH: napaka pri /media/4tb/Kameleon/cell/models/base/wizardlm-uncensored-13b.docker: Invalid URL '/media/4tb/Kameleon/cell/models/base/wizardlm-uncensored-13b.docker': No scheme supplied. Perhaps you meant https:///media/4tb/Kameleon/cell/models/base/wizardlm-uncensored-13b.docker?
2025-11-27 18:09:11.135 | WARNING  | model_autofetch:autofetch_if_needed:77 - AUTOFETCH: napaka pri /media/4tb/Kameleon/cell/models/base/wizard-vicuna-uncensored-13b.docker: Invalid URL '/media/4tb/Kameleon/cell/models/base/wizard-vicuna-uncensored-13b.docker': No scheme supplied. Perhaps you meant https:///media/4tb/Kameleon/cell/models/base/wizard-vicuna-uncensored-13b.docker?
2025-11-27 18:09:11.135 | WARNING  | model_autofetch:autofetch_if_needed:77 - AUTOFETCH: napaka pri /media/4tb/Kameleon/cell/models/base/qwen3-coder-480b.bin: Invalid URL '/media/4tb/Kameleon/cell/models/base/qwen3-coder-480b.bin': No scheme supplied. Perhaps you meant https:///media/4tb/Kameleon/cell/models/base/qwen3-coder-480b.bin?
2025-11-27 18:09:11.135 | WARNING  | model_autofetch:autofetch_if_needed:77 - AUTOFETCH: napaka pri /media/4tb/Kameleon/cell/models/base/deepseek-r1-70b.model: Invalid URL '/media/4tb/Kameleon/cell/models/base/deepseek-r1-70b.model': No scheme supplied. Perhaps you meant https:///media/4tb/Kameleon/cell/models/base/deepseek-r1-70b.model?
2025-11-27 18:09:11.135 | WARNING  | model_autofetch:autofetch_if_needed:77 - AUTOFETCH: napaka pri /media/4tb/Kameleon/cell/models/base/gpt-oss-120b.model: Invalid URL '/media/4tb/Kameleon/cell/models/base/gpt-oss-120b.model': No scheme supplied. Perhaps you meant https:///media/4tb/Kameleon/cell/models/base/gpt-oss-120b.model?
2025-11-27 18:09:11.135 | INFO     | convergence_loop:convergence_loop:17 - CONVERGENCE: zagon konvergenčnega cikla
2025-11-27 18:09:11.135 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:11.135 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:13.136 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:13.136 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:15.136 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:15.136 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:17.136 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:17.137 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:19.137 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:19.137 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:21.137 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:21.137 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:23.138 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:23.138 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:25.138 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:25.138 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:27.138 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:27.139 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:29.139 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:29.143 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:31.144 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:31.144 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:33.144 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:33.144 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:35.144 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:35.145 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:37.145 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:37.146 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:39.146 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:39.146 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:41.146 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:41.146 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:43.147 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:43.147 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:45.147 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:45.147 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:47.147 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:47.147 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:49.148 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:49.148 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:51.148 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:09:51.149 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:09:51.624 | CRITICAL | kameleon:supervisor_restart:409 - SAFE_MODE aktiven, preverjam možnost restart.
2025-11-27 18:15:57.589 | ERROR    | hardware_autotune:apply_hardware_profile:124 - HARDWARE-AUTOTUNE: ni bilo mogoče uvoziti začetnega profila: [Errno 2] No such file or directory: 'config/hardware_profile.json'
